"FPKM.fem1_lane7"	"FPKM.fem1_lane8"	"FPKM.fem2_lane7"	"FPKM.fem2_lane8"	"FPKM.fem4_lane7"	"FPKM.fem4_lane8"	"FPKM.fem5_lane7"	"FPKM.fem5_lane8"	"FPKM.male1_lane7"	"FPKM.male1_lane8"	"FPKM.male2_lane7"	"FPKM.male2_lane8"
"GMOY013036-RA"	525.163574	523.188965	533.529419	557.000671	589.171265	563.717834	640.632263	675.83197	637.905945	657.143921	759.341553	733.055603
"GMOY000701-RA"	17.389149	8.258534	23.411791	11.110625	25.411907	25.379753	27.172865	10.614106	12.760756	20.176838	16.894186	20.382368
"GMOY000700-RA"	8.738673	9.357598	13.817245	21.595913	12.176858	11.736717	17.356226	11.031256	6.06657	11.626091	7.966433	12.003074
"GMOY000702-RA"	5.29812	6.519481	5.814402	5.840362	5.711038	5.501113	6.113642	4.944954	6.218174	6.811598	5.170865	5.422573
"GMOY000703-RA"	4.779199	5.723296	6.92341	7.603686	6.661414	4.081432	6.545647	6.91771	5.712863	6.606749	3.59065	3.817186
"GMOY000704-RA"	10.159746	12.116178	13.427966	12.281416	14.557682	11.294046	11.1847	13.829106	11.901237	12.74243	13.649631	13.052625
"GMOY000705-RA"	0.635487	0.446803	0	0	0.742332	0	1.426822	0.709932	1.055963	0.943393	0.90158	0.366533
"GMOY000706-RA"	0	0	0	0	0	0	0	0	1.356853	0	0	0
"GMOY000707-RA"	10.865378	12.591787	18.46628	16.256073	14.023319	14.182507	13.434908	15.216395	13.177112	17.748486	16.139893	17.958019
"GMOY000708-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY000709-RA"	19.057236	19.431662	16.223469	16.338711	16.450933	16.209873	14.955029	15.260651	18.488371	20.555429	14.620467	14.377528
"GMOY012159-RA"	4.152877	7.171272	4.293786	3.918649	7.549566	12.863927	6.662751	6.681289	6.106315	9.232827	4.759094	6.537586
"GMOY012041-RA"	27.392149	27.151207	32.929218	35.527523	36.280441	34.937042	33.155968	39.432957	20.632269	24.338835	23.649689	27.13344
"GMOY000710-RA"	0	0	0	1.794688	1.561773	0	1.441813	0	0	0	0	1.510371
"GMOY000711-RA"	40.376545	41.097244	34.398052	28.464111	39.878368	40.507801	45.130165	42.647106	82.209869	79.693298	72.609276	78.044128
"GMOY012230-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY000712-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY000713-RA"	0	1.096251	0	0	0	0	0	0	0	0	0	0
"GMOY000714-RA"	20.728352	18.264324	18.69586	20.309753	21.37294	18.509466	19.551208	19.151426	17.854548	18.444498	21.122667	18.083435
"GMOY000715-RA"	0.541252	0	0.835313	0	0	0	0	0.654226	1.666586	1.412207	0.683967	0
"GMOY000716-RA"	10.08986	7.272735	7.347013	8.542119	12.397127	11.244173	15.991764	11.934708	11.071244	12.20216	15.098268	11.260175
"GMOY000717-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY000718-RA"	6.416936	7.009461	7.052147	5.077962	6.334459	7.000504	6.0858	7.221455	5.358309	4.874812	6.93143	4.621469
"GMOY000719-RA"	24.82267	23.375326	17.401739	19.02523	25.954378	19.47193	21.309732	19.660604	19.335299	21.994194	24.100496	20.758533
"GMOY000720-RA"	0.673423	1.085446	0.70629	0.475299	0.243668	1.109291	1.135914	0.796938	0.664136	0.387729	0.529994	0.732442
"GMOY000721-RA"	52.736073	56.709717	61.852283	60.514053	68.493385	75.066383	83.757919	85.805672	55.862015	57.154747	55.24321	48.597794
"GMOY000722-RA"	5.571757	6.56688	6.317673	7.379868	6.444244	5.606295	7.577646	5.53575	7.190595	6.644768	5.557284	7.921942
"GMOY000723-RA"	2.413049	2.740086	2.249017	1.37822	2.760494	1.939852	1.64557	2.654679	3.072238	1.696054	1.9746	2.573426
"GMOY000724-RA"	0	2.041364	1.251194	0.92641	2.990613	1.661041	2.597175	2.197812	3.127598	3.373951	2.305888	2.719726
"GMOY000725-RA"	10.112176	7.778084	11.36254	12.570739	0.737001	6.354676	9.748674	10.194185	11.25935	9.020608	14.097702	8.860893
"GMOY000726-RA"	1.390135	1.198918	1.407053	0	0.861549	2.140711	1.50265	2.116376	0.686685	0.657516	0.925013	0
"GMOY000727-RA"	48.972614	50.271534	63.387257	55.305367	74.389694	68.637283	54.132931	71.975952	59.834198	62.027611	82.425354	78.381187
"GMOY000728-RA"	7.683003	7.574795	4.816738	4.354359	5.207781	5.809866	7.038013	7.329579	7.519515	5.568981	6.292234	6.786292
"GMOY000729-RA"	0.641232	0.31559	0	0	0.593964	1.15868	1.132305	0.838004	1.385546	1.22213	0.245331	0
"GMOY000730-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY000731-RA"	54.11729	56.684006	51.242168	49.189316	47.439861	52.083145	50.201267	60.114941	85.825249	81.426163	75.942459	74.230957
"GMOY000732-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY000733-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY000734-RA"	21.421762	24.480312	27.814072	26.474623	22.849562	25.50198	24.157	23.167742	20.91206	22.723591	22.530964	22.2841
"GMOY000735-RA"	43.791908	40.652382	38.66851	42.409824	44.312729	48.864445	45.881836	42.494335	38.059669	37.893745	32.992649	36.932087
"GMOY000736-RA"	0	0	0	0.350232	0	0.286957	0	0	0	0	0.292159	0
"GMOY000737-RA"	4.634487	4.946503	5.079066	6.359019	5.397949	6.160649	4.716042	5.011859	5.669159	4.389569	4.713973	5.246604
"GMOY000738-RA"	5.806838	8.428275	2.400648	5.357976	7.619136	6.430625	8.281078	5.747554	5.249742	5.634676	5.62017	5.479484
"GMOY000739-RA"	10.674401	9.899281	10.940513	7.591625	9.802774	8.499093	10.14397	9.306228	9.5807	8.809525	8.635817	8.51476
"GMOY000740-RA"	17.50181	17.125767	16.838642	15.122686	14.391619	18.339586	18.457842	16.25025	15.781325	16.590103	17.571697	18.748217
"GMOY000741-RA"	0	0	0	1.218515	0	0	1.964337	0	0	0	0	1.975273
"GMOY000742-RA"	0	0	0	0	0	0.144953	0	0	0	0	0	0
"GMOY000743-RA"	21.640673	18.43129	20.302664	18.907415	18.499454	18.268356	16.728685	15.495655	16.522165	14.291589	15.368895	10.777367
"GMOY000744-RA"	10.904405	14.014294	13.233462	14.154531	13.807573	9.747554	11.635031	12.358145	16.309185	12.691741	10.77939	15.424982
"GMOY000745-RA"	7.515466	8.841165	3.880135	3.817457	7.199476	4.883896	4.934085	5.76006	3.351062	7.724874	5.491311	8.074969
"GMOY000746-RA"	3.152538	2.079509	2.595692	3.96386	6.701615	8.751076	3.913329	3.329363	3.585451	7.273254	8.611461	4.326747
"GMOY000747-RA"	19.041302	28.365746	20.469212	24.938019	21.517244	17.721201	25.639677	27.845585	22.670799	21.257507	18.12846	26.762213
"GMOY000748-RA"	83.273865	88.216789	81.500984	83.220779	93.229202	101.759361	113.008347	108.870346	114.213135	118.267899	88.673935	85.233795
"GMOY013044-RA"	92.159561	109.965279	89.523773	100.366791	84.886833	103.148331	98.892067	101.011238	120.24453	115.272339	94.412529	78.641342
"GMOY013045-RA"	11.625147	8.721386	8.45185	10.842443	12.007305	6.775906	12.342868	8.533887	8.167356	8.604247	4.691699	3.759146
"GMOY000749-RA"	2.4108	1.974371	0	5.147075	1.976235	1.616472	2.349378	1.704129	1.94537	2.138726	1.878931	2.977475
"GMOY000750-RA"	0	0	0	0	0	0	0	0	0.08997	0	0	0.088613
"GMOY000751-RA"	18.951664	16.979439	14.87103	18.539394	19.807896	16.690702	18.519888	17.420349	15.412518	16.64608	15.411192	17.112026
"GMOY012960-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY000752-RA"	13.003625	10.815666	14.941794	14.592996	11.434569	11.035708	14.042077	13.382829	8.114522	8.108654	6.407203	6.783677
"GMOY000753-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY000754-RA"	12.905067	14.519043	11.256121	14.817998	12.636253	13.894393	11.65195	14.482207	7.360631	7.833653	8.792699	8.113342
"GMOY012235-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY000755-RA"	9.88568	10.191011	9.093348	11.223044	8.412689	8.871779	8.218718	7.859323	5.489574	6.372734	5.586248	4.035568
"GMOY000756-RA"	0	0	0	0	0.429497	0	0.419753	0	0.66466	0	0	0
"GMOY000757-RA"	22.005976	22.582823	17.155947	19.578241	23.166752	24.232283	24.300798	23.101021	25.886148	25.815653	21.171497	23.340611
"GMOY000758-RA"	9.256615	9.655486	6.361029	8.397481	12.907052	11.356835	9.355294	12.910435	9.91362	6.827064	9.057055	9.643035
"GMOY000759-RA"	0	0.808697	0	0	0	0	0	0	0	0	0	0
"GMOY000760-RA"	0.940653	0.785868	1.012948	1.51014	1.103083	1.851034	0.744716	1.838897	1.755313	1.992352	2.0288	3.010484
"GMOY000761-RA"	0	0	0	0	0	0	0	0.324627	0	0.774856	0.548108	1.108371
"GMOY000762-RA"	35.854294	34.303947	45.787186	46.268536	38.319309	38.971485	39.428547	34.129604	33.948784	33.992622	31.148119	34.624554
"GMOY000763-RA"	0	0	0	0	0.328278	0	0	0.621685	0	0	0	0
"GMOY000764-RA"	0.460281	0	0	0.705619	1.472894	0.566576	0	0	2.37148	1.106789	0.582853	0
"GMOY000765-RA"	34.287178	35.035122	31.100075	30.137598	35.792988	31.745682	38.270596	39.801334	40.705227	44.775166	41.974567	45.106167
"GMOY000766-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY000767-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY000768-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY000769-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY000770-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY000771-RA"	4.231322	3.686473	4.720425	6.238157	4.591588	4.85572	5.303624	4.875328	4.942035	7.175235	9.213053	5.810848
"GMOY000772-RA"	157.108902	158.347015	176.81218	177.91658	135.754425	139.323181	164.181625	168.102982	138.377563	131.266312	138.959076	146.101807
"GMOY000773-RA"	266.429932	265.288513	229.462006	232.13414	179.420959	189.570633	214.049789	220.439346	233.305145	240.210968	229.725784	261.373901
"GMOY000774-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY000775-RA"	28.638866	26.08102	32.883835	31.530262	35.128689	35.910301	31.417662	32.254642	17.749599	25.574474	13.542845	19.099398
"GMOY000776-RA"	14.04384	16.690075	16.999849	16.070301	19.436426	20.952778	17.712124	18.507763	14.225814	15.703986	12.493688	13.032657
"GMOY000777-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY000778-RA"	35.223782	34.283276	21.080063	23.971163	41.881676	34.291828	32.049885	32.51392	37.720005	37.036171	36.62627	31.705235
"GMOY000779-RA"	2.346981	1.584037	1.914511	2.164579	1.386566	1.478282	3.368247	1.036717	2.14837	0.918908	0.88613	1.160592
"GMOY000780-RA"	23.708094	38.146183	28.830164	35.090458	38.642624	32.320446	43.84988	45.040138	31.364544	36.37141	34.97459	29.693579
"GMOY000781-RA"	1.64373	0.541202	2.893473	2.693976	1.722077	1.811068	0.534616	1.50887	0	0.993048	1.456111	1.507828
"GMOY000782-RA"	0.553008	0.408821	0.128339	0.168942	0.596406	0.274765	0.336822	0.883699	0.976735	0.710655	1.801811	2.19725
"GMOY000783-RA"	12.820777	11.196761	12.276514	9.111628	12.705503	13.321407	10.025183	9.82303	11.477517	8.757602	9.50926	8.889552
"GMOY012242-RA"	8.311917	8.007398	3.00683	7.476535	7.437906	10.505799	9.51088	9.545027	12.993186	13.459664	31.704174	23.627398
"GMOY000784-RA"	6.615504	6.077319	4.606273	7.197216	7.881917	5.810846	5.966126	7.147382	6.495304	5.488143	6.301106	5.915659
"GMOY000785-RA"	11.428986	12.257144	11.24886	10.873104	11.899481	8.428464	9.199501	10.193657	7.095993	8.313309	8.799062	7.06324
"GMOY000786-RA"	35.59026	33.084534	25.694567	28.574364	49.886566	45.692486	52.503201	56.922165	58.694141	60.62532	64.924187	60.328468
"GMOY000787-RA"	1.368141	1.029523	2.359645	1.375344	2.145103	1.700622	1.079019	0.917506	0.929245	0.946873	1.050617	0.847138
"GMOY000788-RA"	0	0	0	0	0	0	0	0	0	0	0.587573	0.801639
"GMOY000789-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY000790-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY000791-RA"	15.884727	18.717543	23.906122	19.15266	21.623814	12.111495	12.821493	10.721973	12.309779	11.460335	16.661604	12.85872
"GMOY000792-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY000793-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY000794-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY000795-RA"	68.635124	61.490551	82.7854	75.602699	78.075737	72.262833	79.129089	74.681923	66.947586	72.705482	66.006943	61.439693
"GMOY000796-RA"	3.904262	4.84047	5.764645	4.557964	6.195302	6.229369	4.107362	5.613064	5.237498	6.057058	4.995446	4.294116
"GMOY000797-RA"	4.18627	5.896053	4.324411	5.787736	8.733707	6.177876	6.391493	9.758686	3.62185	3.547793	3.563514	8.560929
"GMOY000798-RA"	16.669907	19.861843	15.421482	15.047634	18.124577	17.648008	18.802464	19.392014	15.375381	15.65847	13.887043	15.967043
"GMOY000799-RA"	49.964073	48.740551	45.304817	46.310226	44.269775	39.728786	37.405315	37.841881	36.696247	40.70451	39.707272	37.669308
"GMOY000800-RA"	1.629141	1.182098	1.699445	1.174223	1.561865	1.325883	0.991994	1.763056	0.776807	0.72723	1.001689	1.017348
"GMOY000801-RA"	4.35902	3.037167	4.060473	3.863659	5.321826	4.824181	5.400761	6.277326	3.978588	4.611745	4.117308	3.250642
"GMOY000802-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY000803-RA"	19.201527	18.020172	18.474901	17.144161	18.808275	15.315334	16.649391	15.712415	19.114796	18.537367	19.036209	22.995766
"GMOY000804-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY000805-RA"	0.415151	0	0.735056	0.713557	0.835143	1.199107	0.584725	0.794215	0	0.820545	0.575646	0.449756
"GMOY000806-RA"	0.668742	0.438105	0	0.953459	0.509149	0.517304	0.518295	0.25612	0.271312	0.267467	0.526787	0.510911
"GMOY000807-RA"	0.53612	0.342225	1.623937	0.780472	0.778303	0.671499	0.854835	0.650557	0.856318	0.192677	0.20328	0.691289
"GMOY000808-RA"	1.703113	1.722484	0.536663	2.053456	2.119364	0.238445	0.846453	2.515553	0.232303	0.497021	0.86746	1.345011
"GMOY000809-RA"	26.27203	30.092068	36.08987	37.553749	23.621149	25.272079	26.793167	24.737234	16.859615	17.376741	18.382484	20.743979
"GMOY000810-RA"	2.268115	2.161427	2.054768	4.107345	3.498158	2.188316	1.737562	3.408321	1.603956	1.362924	0.444425	2.467786
"GMOY000811-RA"	10.518897	9.837771	14.38943	17.230291	10.178929	7.786795	9.013277	10.045363	6.061341	6.444075	8.602119	8.369386
"GMOY000812-RA"	0.763991	0	0.677122	0.273672	0.227594	0.226473	0.762564	0.426704	0	0.234148	0	0
"GMOY000813-RA"	4.312928	0	0	6.095309	7.894777	0	6.6087	0	0	0	0	2.739808
"GMOY000814-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY000815-RA"	8.334208	7.018484	10.180002	10.635284	7.055435	8.433461	10.916043	6.671589	7.514065	6.448536	5.12276	4.987344
"GMOY000816-RA"	27.504391	25.33539	30.368408	32.338089	21.403219	29.599447	28.584976	25.393904	33.145821	27.163792	26.761038	27.806768
"GMOY000817-RA"	3.245265	3.025955	3.904635	4.166363	3.309633	4.288277	3.6676	2.927663	3.48662	3.617578	2.339689	3.170831
"GMOY000818-RA"	0	0	0	0	0	34.27087	0	37.967827	0	0	14.33368	23.275078
"GMOY000819-RA"	10.000763	11.388812	12.984088	13.21512	11.363255	10.423268	13.256476	8.229836	7.199291	8.827104	8.391895	7.4347
"GMOY000820-RA"	18.55839	16.778074	16.359808	17.067804	17.665855	16.760967	14.405512	14.105391	14.920568	15.561543	15.834977	13.833558
"GMOY000821-RA"	24.71517	24.304152	26.682827	27.587572	24.503756	23.214563	23.871277	24.625938	25.106201	18.231302	23.929285	20.784851
"GMOY000822-RA"	10.283459	10.606536	10.289681	13.736659	9.381822	10.29559	9.621377	11.979211	9.753468	6.924937	8.104659	7.513322
"GMOY000823-RA"	0	0	0	0	0	0	0	0.393664	0	0	0	0
"GMOY000824-RA"	9.393075	7.626256	10.134951	8.637321	13.416787	7.479592	6.166545	11.25016	9.538709	10.355713	8.082247	9.174263
"GMOY000825-RA"	144.509644	148.2854	138.75769	137.778702	105.208221	107.518684	91.614273	84.034218	109.966316	112.568268	144.616074	147.834641
"GMOY000826-RA"	145.386902	146.808502	144.556778	144.05397	161.835587	164.848557	154.37706	159.804504	126.39624	116.970718	120.283173	113.265457
"GMOY012304-RA"	22.554628	24.650011	13.365495	3.807406	17.478739	15.482166	22.933527	22.580591	34.43985	29.029957	13.040813	9.528759
"GMOY012512-RA"	3.065886	0	0	1.972951	1.817535	3.581368	0	1.721002	0.601618	0	0	3.519332
"GMOY012855-RA"	0	0	0	0.976604	0	0	0	0	0	0	0.866094	0
"GMOY000827-RA"	1.057319	1.041729	0.578603	1.136732	1.492905	1.904275	1.723926	1.356122	1.749465	1.924831	2.472673	2.662632
"GMOY000828-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY000829-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY000830-RA"	0	0	0	0	0	0.182124	0.374894	0	0	0	0	0
"GMOY000831-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY000832-RA"	30.861387	28.676332	45.220638	44.304901	25.891396	25.667027	22.360861	21.535324	26.640463	28.298378	29.219292	27.517576
"GMOY000833-RA"	0.165393	0	0.255507	0	0.691633	0	0	0	0	0	0.599088	0
"GMOY000834-RA"	8.440887	9.343256	9.018153	8.726811	8.709862	9.745667	10.499611	11.289219	15.359625	14.468805	15.134353	13.527546
"GMOY000835-RA"	0.4957	0.581152	1.232715	0.491472	1.70339	2.172549	1.688141	1.043462	0.953665	0.23994	0.502147	1.038538
"GMOY000836-RA"	52.908512	52.284237	52.478428	57.229721	61.163857	55.699818	71.66716	69.759079	66.766708	65.752579	65.639252	70.374619
"GMOY000837-RA"	5.815651	8.767784	9.717523	9.474646	10.01613	8.993386	9.435321	9.635113	8.960632	9.922902	8.298381	6.605769
"GMOY000838-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY000839-RA"	17.142853	16.942417	16.814253	15.465511	18.547327	15.256838	20.953606	17.59836	16.558519	19.787775	21.030107	19.988598
"GMOY000840-RA"	38.10495	40.297386	39.949409	47.430161	55.914066	52.46439	60.346233	66.205338	40.882069	37.110641	43.825352	49.00425
"GMOY000841-RA"	0.932952	1.036627	0.756943	1.071894	1.194285	1.287334	0.965283	1.154894	0.77687	0.728813	2.878206	2.781988
"GMOY000842-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY000843-RA"	2.636941	2.892242	6.225223	5.477053	1.620669	4.023254	6.16167	3.896903	8.323311	11.448862	7.805851	8.135691
"GMOY000844-RA"	3.536401	4.262228	7.925929	10.119477	5.95301	4.387974	2.798939	3.832779	1.880955	2.207069	3.709283	3.75553
"GMOY000845-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY000846-RA"	2.780725	2.301679	3.507658	3.493455	2.871361	3.539127	3.522055	3.776031	2.505351	4.339605	5.940784	6.285329
"GMOY012181-RA"	15.439799	13.158915	11.773716	11.608193	12.580522	11.656942	11.637474	10.003408	9.568067	12.621152	12.247715	10.082678
"GMOY000847-RA"	0	0	4.437657	3.396976	0	3.387981	3.067193	3.529661	3.83703	3.234205	2.340215	2.824592
"GMOY000847-RB"	3.21875	2.355767	0	0	4.435225	0	0	0	0	0	0	0
"GMOY000848-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY000849-RA"	48.629879	49.068295	60.650894	57.693653	43.374184	41.426842	43.950974	41.225353	39.822617	43.131725	42.131668	45.9221
"GMOY000850-RA"	12.705772	13.685873	11.126908	10.914385	14.291974	12.993134	16.177242	15.951834	15.186964	16.110439	15.44904	14.031284
"GMOY000851-RA"	23.55337	26.184263	23.200197	21.786423	25.233639	25.878922	26.938562	24.647459	37.996792	38.127487	31.980381	34.06715
"GMOY000852-RA"	0	0	0.133305	0	0	0	0	0	0	0	0.407628	0.259035
"GMOY000853-RA"	12.496083	10.55557	14.442367	14.117295	17.889828	14.977736	19.843273	19.70055	30.263775	32.090012	25.61455	29.360937
"GMOY000854-RA"	10.831908	10.565825	14.671295	14.530794	9.759221	7.87455	10.8005	9.558505	9.966864	7.193057	9.698383	9.688131
"GMOY000855-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY000856-RA"	0.861457	0.910127	0.845493	0.896496	1.480092	1.250819	1.388746	1.345409	1.930633	1.425427	1.111477	0.593505
"GMOY000857-RA"	39.690418	39.537117	49.513241	52.982227	38.924973	42.037876	39.708454	39.689301	38.079388	36.818405	36.049789	37.617977
"GMOY000858-RA"	40.272675	38.945221	44.036125	45.657612	47.204166	47.247017	41.236504	42.323105	42.028954	40.873985	41.718971	38.489056
"GMOY000859-RA"	53.366001	52.06728	66.955307	65.636063	55.115604	54.111427	54.496471	61.848892	50.293121	47.548004	40.577721	43.959831
"GMOY000860-RA"	0	0	0	0	0	0	0.064062	0	0.069438	0.13288	0.326516	0.129481
"GMOY000861-RA"	1.969071	1.595322	1.876921	1.751158	2.325803	2.156729	2.35305	1.929979	4.511844	2.718194	4.234553	4.328555
"GMOY000862-RA"	58.270676	59.335606	72.672562	69.103966	66.182594	65.36084	66.804695	66.766815	60.694859	61.712257	57.398891	60.226143
"GMOY012236-RA"	0.476515	0.842391	0.524665	1.152477	2.926808	0.395883	0.433765	0.138354	0.787333	6.947648	4.555233	7.044592
"GMOY000863-RA"	10.655535	10.84249	10.531377	11.286342	10.599585	10.258484	10.439648	10.838973	10.769028	12.007043	11.880841	11.330564
"GMOY000864-RA"	16.265198	16.068956	13.486897	15.856419	13.140748	12.718183	15.459981	13.679397	17.55752	16.379253	15.424491	12.737469
"GMOY000865-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY000866-RA"	1.599997	0.998434	1.586687	1.565349	1.188332	0.709987	0	1.36698	0.98143	0	0.70634	1.118234
"GMOY000867-RA"	11.185961	10.917417	7.480609	11.387122	13.541927	11.004769	11.515572	13.837495	11.875677	17.576519	10.335324	19.131002
"GMOY000868-RA"	15.495233	16.136709	12.087756	12.702503	11.623948	15.489573	14.472609	11.746169	15.840098	18.543533	11.486977	12.856683
"GMOY000869-RA"	23.80118	20.428801	22.904428	20.881323	16.335766	24.545874	23.404072	23.116552	22.812918	22.111435	17.062681	21.422565
"GMOY000870-RA"	29.190105	23.612629	29.576689	20.582188	26.130285	28.00827	34.460373	30.616358	21.628843	20.460461	24.929995	23.731203
"GMOY000871-RA"	0	0	0	0	0.869097	1.76935	0	1.088504	4.960171	3.705941	2.831774	3.646084
"GMOY000872-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY013118-RA"	27.231987	19.429092	28.41832	29.99917	27.712942	19.405214	39.371574	31.164713	25.907972	27.803299	17.698828	22.60803
"GMOY000873-RA"	3.834764	1.852249	1.682921	2.428216	2.930047	2.243285	1.262754	2.54171	0.924312	1.413308	1.350803	0.850359
"GMOY000874-RA"	30.48214	29.543324	26.54579	31.696012	33.001411	32.428165	33.27412	29.941301	26.445812	26.035507	24.112938	23.743271
"GMOY000875-RA"	54.406601	62.820061	57.333233	55.025311	52.839668	59.371609	64.157318	52.486141	63.097374	66.160805	66.719948	63.362225
"GMOY000876-RA"	15.42593	16.595316	18.023672	17.012674	22.398371	22.231382	22.574993	21.804625	26.046597	19.534393	23.72357	19.976448
"GMOY000877-RA"	71.820412	75.641769	53.174671	50.603745	79.147728	77.129875	92.69104	90.976791	73.384926	66.653557	92.414116	88.772644
"GMOY000878-RA"	12.675488	11.930753	9.862846	10.402878	14.249366	14.156491	14.079275	13.657266	11.17279	12.230261	12.943868	14.119231
"GMOY000879-RA"	2.08743	1.731251	1.921803	1.574701	2.667228	2.672686	1.941319	1.829591	2.550113	1.511689	1.151683	0.965836
"GMOY000880-RA"	1.430677	0	0	0	0	0	0	0	0	0	0	0
"GMOY000881-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY000882-RA"	78.34671	73.056976	70.439735	69.146591	91.690887	89.079422	86.721481	88.939842	67.968445	70.712524	108.336143	101.592133
"GMOY000883-RA"	11.019188	11.054881	10.644125	11.571616	12.610461	10.949762	8.259153	8.696289	13.003564	12.121199	15.137108	14.356957
"GMOY000884-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY000885-RA"	0	0.13792	0.265173	0	0	0	0.293428	0.405091	0.222186	0	0	0
"GMOY000886-RA"	49.695461	46.427074	51.830387	45.356754	51.82481	53.838379	64.545753	64.585846	52.360661	53.03846	57.016354	49.538113
"GMOY000887-RA"	4.179186	2.730992	4.567989	4.259023	5.378815	6.472239	3.226032	5.406673	2.853411	3.524657	2.151519	4.014914
"GMOY012463-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY000888-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY000889-RA"	4.384256	2.391162	4.196624	0	4.945746	2.848993	4.181739	4.677632	0	0	3.396721	0
"GMOY000890-RA"	0	0	0	0	0.948951	0.479329	0.932199	0	0.724465	0	0.720044	0
"GMOY000891-RA"	41.423435	34.628082	23.39171	22.884186	29.351414	31.210882	31.459999	34.627071	27.898066	36.181293	39.153099	32.138367
"GMOY000892-RA"	8.175506	9.375164	9.71288	10.156311	6.994685	6.342363	5.600698	6.994007	7.775838	7.339679	5.456601	7.634392
"GMOY000893-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY000894-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY000895-RA"	50.691837	52.120708	48.843781	43.708511	52.791901	55.692879	48.78648	50.465511	39.001141	40.566601	38.797741	42.393326
"GMOY000896-RA"	1.076824	0.720761	1.049616	0	0	0	1.647187	0	0	0	1.263941	0
"GMOY000897-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY000898-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY013054-RA"	0	0	0	0	0	0	0	0	0	0	0	0
