"FPKM.fem1_lane7"	"FPKM.fem1_lane8"	"FPKM.fem2_lane7"	"FPKM.fem2_lane8"	"FPKM.fem4_lane7"	"FPKM.fem4_lane8"	"FPKM.fem5_lane7"	"FPKM.fem5_lane8"	"FPKM.male1_lane7"	"FPKM.male1_lane8"	"FPKM.male2_lane7"	"FPKM.male2_lane8"
"MSTRG.8980"	0.084224	0	0	0	0.105006	0	0.098124	0	0.106379	0	0.097191	0.406651
"MSTRG.8981"	0.788395	0.975922	0.696333	0.843098	1.413945	1.400035	1.956796	0.775595	0.492677	1.559452	0.701055	1.366642
"MSTRG.8982"	8.346334	9.484994	6.140367	6.765457	8.055279	8.717134	8.710771	8.645311	10.475914	10.518057	9.77083	8.859653
"MSTRG.8983"	18.191778	13.813123	8.086304	9.884731	13.91876	11.507484	8.286472	13.640102	12.54951	12.466417	9.523964	13.416721
"MSTRG.8984"	8.260165	6.94284	10.32213	10.473581	7.102891	6.266885	7.29631	7.057193	9.475994	9.544382	6.567556	6.320366
"MSTRG.8985"	1.583941	1.08942	1.050358	1.691106	2.686313	2.030878	1.803916	2.28349	1.138035	3.533036	2.809134	3.375281
"MSTRG.8986"	0	0	0	0	0	0	0	0	0	0	0	0
"MSTRG.8987"	1.800997	5.792199	5.035413	5.067744	7.512504	4.117355	3.697945	6.972138	6.806508	10.633698	6.466184	2.23508
"MSTRG.8988"	359.735657	376.357941	337.846527	317.335144	390.312988	407.366394	444.662109	418.504944	329.342682	336.101105	284.614624	272.171722
"MSTRG.8989"	0	0	0	0	0	0	0	0	0	0	0	0
"MSTRG.899"	0.932952	1.036627	0.756943	1.071894	1.194285	1.287334	0.965283	1.154894	0.77687	0.728813	2.878206	2.781988
"MSTRG.8990"	14.022157	12.941254	9.226138	0	11.787671	6.720479	9.410269	11.183103	0	11.843395	11.205073	0
"MSTRG.8991"	0	0	0	0	0.517223	0	0	0	0	0	0	0
"MSTRG.8992"	63.334114	63.111641	72.853783	70.391655	72.23172	76.720306	81.422821	94.488083	59.832657	46.491734	62.187027	45.356365
"MSTRG.8993"	4.570025	2.169498	1.826973	1.506925	2.896439	3.223878	3.165819	4.148108	3.128397	4.782847	4.673792	7.068961
"MSTRG.8994"	0	1.388699	0	0.623972	0	0.728368	1.031809	0	0.552612	1.137317	1.820739	1.198117
"MSTRG.8995"	0	0	0	0	0	0	0	0	0	0	0	0
"MSTRG.8996"	3.872907	5.525046	3.997764	3.998022	6.555733	7.843543	6.843291	8.162699	4.514203	4.008587	6.133386	8.711439
"MSTRG.8997"	0	0	0	0	0	0	0	0	0	0	0	0
"MSTRG.8998"	0	0	0	0	0	0	0	0	0	0	0	0
"MSTRG.8999"	8.624396	8.328093	7.811809	8.318516	8.462481	8.053742	10.431739	10.665856	8.627744	8.603965	9.328039	6.849216
"MSTRG.9"	0	0	0	0	0	0	0	0	0	0	0	0
"MSTRG.90"	0	0	0	0	0	0	0	0.66227	0	0	0	0
"MSTRG.900"	3.536401	4.262228	7.925929	10.119477	5.95301	4.387974	2.798939	3.832779	1.880955	2.207069	3.709283	3.75553
"MSTRG.9000"	0.243432	0.159216	0.23186	0.681592	0.283878	0.188015	0	0.267406	0.338037	0.468266	6.690733	8.461147
"MSTRG.9001"	3.31883	4.217019	3.837257	1.944957	2.725461	2.117369	4.087307	2.875713	3.039696	3.985248	2.894548	3.2458
"MSTRG.9002"	4.083309	5.933903	5.972308	4.872755	4.258584	3.606443	4.66877	4.310295	6.467238	5.105543	4.314884	3.796951
"MSTRG.9003"	0	0	0	0	0	0	0	0	0	0	0	0
"MSTRG.9004"	0	0	0	0	0	0	0	0	0	0	0	0
"MSTRG.9005"	1.933091	1.871111	2.454894	2.341067	3.859785	1.161236	4.805097	2.966924	2.306674	1.241769	3.15742	1.27564
"MSTRG.9006"	9.142707	10.435052	5.70254	4.642587	11.593628	8.524577	7.301754	6.799287	11.118779	7.4242	6.549645	5.499163
"MSTRG.9007"	44.816586	40.31654	28.864906	32.644962	48.116699	52.336441	42.541061	42.94738	70.236893	68.717377	72.869614	74.410187
"MSTRG.9008"	0	0	0	0	0	0	0	0	0	0.72609	0	0
"MSTRG.9009"	1.081243	2.286194	0.639553	1.013282	2.189801	3.112413	3.36195	1.965247	1.835385	2.794734	2.309574	1.509632
"MSTRG.901"	0	0	0	0	0	0	0	0	0	0	0	0
"MSTRG.9010"	0	1.412623	0.421965	0	0	0	0.893266	1.311515	0	2.542348	0	0
"MSTRG.9011"	0	0	0	0	0	0	0	0	0.557864	0	0.536219	0
"MSTRG.9012"	0	0	0	0	0	0	0	0	0.557864	0	0.536219	0
"MSTRG.9013"	0	0	0	0	0	0	0	0	0.557864	0	0.536219	0
"MSTRG.9014"	0	0	0	0	0	0.957609	0	0	0	0	0	0
"MSTRG.9015"	5.664976	5.169557	5.862199	8.121425	6.502517	5.033854	6.790363	6.648499	7.836514	7.073764	6.678693	5.77452
"MSTRG.9016"	3.017735	5.096461	6.066316	3.106556	3.115108	2.266809	9.050141	6.449915	4.006466	5.95728	2.233571	2.997693
"MSTRG.9017"	3.594364	5.315191	4.668097	3.74788	5.771583	3.998418	4.156028	4.194894	7.393819	5.957545	4.90801	5.377809
"MSTRG.9018"	50.344696	50.109341	62.355942	59.824802	50.961678	53.577782	47.83197	48.040577	53.678108	52.394009	43.814823	42.001652
"MSTRG.9019"	2.919662	1.748988	2.124552	3.430981	2.85626	1.538199	5.284741	3.255701	4.473499	1.441078	2.723289	4.00309
"MSTRG.902"	2.780725	2.301679	3.507658	3.493455	2.871361	3.539127	3.522055	3.776031	2.505351	4.339605	5.940784	6.285329
"MSTRG.9020"	0	0	0	0	0	0	0	0	0	0.280218	0	0
"MSTRG.9021"	0	0	0	0	0	0	0	0	0	0	0.549052	0.902105
"MSTRG.9022"	2.061384	2.611915	1.068079	2.175919	1.983415	2.041277	3.474888	2.93315	4.310656	3.297083	3.203464	4.407224
"MSTRG.9023"	0	0	0	0	0	0	0	0	0	0	0	0
"MSTRG.9024"	0	0	0.564252	0	0	0.459822	0	0	0	0	0	0
"MSTRG.9025"	9.544874	9.999804	7.242702	7.856211	8.264961	9.352561	10.505633	8.263369	11.858847	8.874969	9.982028	10.317701
"MSTRG.9026"	0	0	0	0	0	0	0	0	0	0	0	0
"MSTRG.9027"	0	0	0	0	0	0.206503	0	0	0	0	0	0
"MSTRG.9028"	0	0	0	0	0	0	0	0	0	0	0	0
"MSTRG.9029"	0	0	0	0	0	0	0	0	0	0	0	0
"MSTRG.903"	15.439799	13.158915	11.773716	11.608193	12.580522	11.656942	11.637474	10.003408	9.568067	12.621152	12.247715	10.082678
"MSTRG.9030"	335.955872	354.472809	467.695312	381.636902	331.157745	332.018188	458.003326	452.796875	420.077789	361.431793	324.326691	302.997345
"MSTRG.9031"	0	0	0	0	0	0	0	0	0	0	0	0
"MSTRG.9032"	2.43793	1.452966	1.641834	1.940177	2.906723	2.053914	3.473998	2.399783	3.284925	2.915434	3.468797	1.981185
"MSTRG.9033"	29.312864	30.883242	38.376942	37.545326	28.074282	30.459635	27.478874	27.550142	28.987289	28.88722	30.834188	30.802952
"MSTRG.9034"	8.642113	8.806108	9.274868	8.190311	8.507806	9.076544	8.772794	9.212132	11.514441	11.302312	8.105133	8.960786
"MSTRG.9035"	2.384943	5.072752	4.891468	3.03508	5.112778	4.086433	3.979509	4.722089	3.333679	3.916555	4.294369	2.534403
"MSTRG.9036"	0.983731	1.373349	1.935529	1.346197	1.008413	1.272845	3.351648	1.652952	0.620557	0.515644	0.334103	1.36054
"MSTRG.9037"	6.471158	6.424852	6.65678	6.126481	5.320765	4.965303	6.090695	7.208807	7.010549	7.522028	6.573828	6.763031
"MSTRG.9038"	0	0	0	0	0	0	0	0.307455	0	0	1.855157	0
"MSTRG.9039"	0	0	0	0	0	0	0	0	0	0	0	0
"MSTRG.904"	3.07216439596037	2.24848264157774	4.437657	3.396976	4.23323971512957	3.387981	3.067193	3.529661	3.83703	3.234205	2.340215	2.824592
"MSTRG.9040"	0	0	0	0	0	0	0	0	0	0	0	0
"MSTRG.9041"	0	0	0	0	0	0	0	0	0	0	0	0
"MSTRG.9042"	9.393497	6.784897	4.899777	5.913013	9.726524	6.240338	8.389189	10.390383	8.66672	9.613133	8.10415	9.009098
"MSTRG.9043"	0	0	0	0	0	0	0	0	1.983957	0.834604	0	0.534086
"MSTRG.9044"	11.581317	13.601558	7.918944	8.113997	14.687963	11.509476	9.836824	11.617622	10.088306	12.747577	10.167518	10.982759
"MSTRG.9045"	0	0	0	0.689253	0	0	0	0	0	0	0.30745	0
"MSTRG.9046"	0.294611	0	0.393326	0	0	0	0	0	0	0	1.027179	0.659795
"MSTRG.9047"	0	0	0	0	0	0	0	0	0	0	0	0
"MSTRG.9048"	54.129501	55.757763	57.504417	61.218792	59.543861	56.919212	57.856121	57.54023	55.177792	55.915993	55.241562	53.468464
"MSTRG.9049"	8.768745	7.762315	10.196452	9.543153	9.939262	9.544113	11.883254	11.546717	8.141448	8.620504	11.098889	9.832594
"MSTRG.905"	0	0	0	0	0	0	0	0	0	0	0	0
"MSTRG.9050"	33.132393	35.013916	41.538906	45.124802	56.293709	59.50655	58.905197	55.462177	41.235027	40.733887	52.581879	47.247704
"MSTRG.9051"	42.582817	38.58551	51.71632	54.040421	33.690731	34.205677	28.704302	31.975628	20.118698	21.053598	20.383652	15.299045
"MSTRG.9052"	26.297909	22.961725	22.876148	28.385153	23.88719	26.066187	22.242151	26.280317	25.097258	23.85317	16.795601	14.172026
"MSTRG.9053"	5.004862	2.728073	1.99385	2.389184	2.487667	2.608842	3.062909	3.812063	3.021403	4.987098	5.159691	2.560664
"MSTRG.9054"	34.858505	37.998806	35.135689	29.686129	36.527451	28.786554	27.618395	31.715487	34.285248	26.234987	22.676418	26.699047
"MSTRG.9055"	0	0.178336	0	0.129138	0	0	0	0.19535	0	0.218811	0	0
"MSTRG.9056"	0.998512	1.121845	0.115758	0.456841	0.845777	0.434328	0.961236	0.957809	1.863137	1.103548	1.022036	1.797602
"MSTRG.9057"	2.054537	1.823958	0.45505	0.73259	0.776041	1.387489	1.77937	1.161303	2.410062	2.337513	2.736614	1.547704
"MSTRG.9058"	0	0	0	0	0	0	0	0	0	0	0	0
"MSTRG.9059"	0	0	0	0	0	0	0	0	0	0	0	0
"MSTRG.906"	48.629879	49.068295	60.650894	57.693653	43.374184	41.426842	43.950974	41.225353	39.822617	43.131725	42.131668	45.9221
"MSTRG.9060"	0.548128	0	0.522041	0.514085	0	1.246194	0.629912	0	1.111158	0.835855	0.643403	0.418054
"MSTRG.9061"	4.755674	3.871913	4.42417	5.248997	5.043309	4.612776	3.38079	3.861871	5.17824	4.794421	5.602051	5.448788
"MSTRG.9062"	1.418684	2.012193	1.801742	1.682422	2.477739	3.007356	1.650981	1.355275	1.279055	0.479045	1.384169	0.452192
"MSTRG.9063"	0.672325	0.334233	0	0.187891	0.162649	0.239576	0.455842	0.297349	0.741427	0.326477	0.71741	0
"MSTRG.9064"	0	0.059573	0	0	0	0	0	0	0	0.141165	0	0
"MSTRG.9065"	0	0	0	0	0	0	0	0	0	0	0	0.226875
"MSTRG.9066"	0	0	0	0	0	0	0	0	0.49627	0	0	0
"MSTRG.9067"	10.380607	11.274605	9.842745	10.251533	9.224924	11.811733	10.778022	8.892337	7.770196	8.342586	6.022754	6.440579
"MSTRG.9068"	0	4.304304	0	0	0	1.601615	4.550214	7.715552	0	0	0	5.250072
"MSTRG.9069"	0	0	0	0	0	0	0	0	0	0	0	0
"MSTRG.907"	12.705772	13.685873	11.126908	10.914385	14.291974	12.993134	16.177242	15.951834	15.186964	16.110439	15.44904	14.031284
"MSTRG.9070"	0	0	0	0	0	0	0	0	0	0	0	0
"MSTRG.9071"	6.351161	6.751785	7.781389	6.973718	2.608269	7.269871	3.091595	6.557819	6.388875	7.627978	1.809061	6.871675
"MSTRG.9072"	221.23378	222.723022	205.475159	217.897888	173.614624	178.944107	218.397385	214.533234	243.199661	245.315872	251.297775	244.831406
"MSTRG.9073"	0.932493	1.540637	1.567227	1.493106	1.352059	1.804729	0.419652	0.642305	0	0	0	0.286451
"MSTRG.9074"	0	0	0	0	0	0	0	0	0	0	0	0
"MSTRG.9075"	0	0	0	0.416995	0	0	0	0	0	0	0	0
"MSTRG.9076"	0	0	0	0	0	0	0	0	0	0	0	0
"MSTRG.9077"	0	0	0	0	0	0	0	0	0	0	0	0
"MSTRG.9078"	2.633924	8.522619	3.390601	4.912601	12.75661	8.602871	3.9503	6.407329	7.869324	7.320402	7.586053	13.345929
"MSTRG.9079"	4.433502	4.311608	4.521798	5.344861	3.527308	4.499768	5.294862	2.689104	4.14367	2.47668	1.618236	2.768505
"MSTRG.908"	23.55337	26.184263	23.200197	21.786423	25.233639	25.878922	26.938562	24.647459	37.996792	38.127487	31.980381	34.06715
"MSTRG.9080"	6.060055	4.118559	7.228749	4.452154	3.980681	7.872111	6.792503	7.524963	5.06386	5.501088	5.129977	5.703761
"MSTRG.9081"	1.876141	0	0	1.324164	0	0	0	0	0	1.099807	1.093781	0
"MSTRG.9082"	2.266263	1.595897	4.216507	2.708093	3.218663	2.727071	3.168073	4.955323	6.381376	4.075786	2.99874	3.433711
"MSTRG.9083"	0	0	0	0	0	0	0	0	0	0	0	0.402088
"MSTRG.9084"	5.125266	5.145062	7.895859	2.94467	0	0	0	0	0	0	1.818239	3.508926
"MSTRG.9085"	29.283459	27.211243	30.023943	26.44022	31.951635	35.088627	35.701466	37.710339	46.433533	54.299187	41.806023	48.348339
"MSTRG.9086"	42.293678	43.065853	26.379314	29.214457	43.613705	41.194496	41.668621	36.847305	52.838745	49.562817	60.905689	54.693489
"MSTRG.9087"	0	0.271374	0	0	0	0	0	0	0	0	0	0
"MSTRG.9088"	38.441978	41.152786	24.124426	21.824184	31.698605	30.953243	35.343231	36.545815	50.624245	52.372139	51.129768	47.079334
"MSTRG.9089"	0	0	0	1.423936	0	0	0	0	1.042096	0.812839	0	0
"MSTRG.909"	0	0	0.133305	0	0	0	0	0	0	0	0.407628	0.259035
"MSTRG.9090"	142.43187	148.95752	224.471664	227.954956	202.980179	200.995087	170.296753	159.948135	135.297989	136.375137	125.159256	123.682304
"MSTRG.9091"	167.387833	175.316299	199.018799	214.121979	183.873917	183.298401	180.394516	192.115936	132.158127	131.728333	126.064705	140.631577
"MSTRG.9092"	0.549219	0	0	2.822995	0	0	0	0	0	0	8.302403	8.300991
"MSTRG.9093"	49.760513	49.116543	38.088436	34.990871	68.664978	66.805817	62.153576	74.857483	54.569153	58.172817	44.453255	51.026154
"MSTRG.9094"	0	0	0	0	0	0	0	0	0	0	0	0
"MSTRG.9095"	0	0	0	0	0.974103	0	0	0	0	0	0	0
"MSTRG.9096"	0	0	0	0	0	0	0	0	0	0	0	0
"MSTRG.9097"	0	0	0.415892	0.204779	0.172003	0	0	0	0	0.171765	0	0.163229
"MSTRG.9098"	5.392622	5.079256	2.118485	1.684395	4.421523	5.393262	4.545533	3.029711	4.763284	2.766421	4.919977	6.440401
"MSTRG.9099"	0	0	0	0	0	0	0	0	0	0	0	0
"MSTRG.91"	0	0	0	0	0	0	0	0	0	0	0.301992	0
"MSTRG.910"	12.496083	10.55557	14.442367	14.117295	17.889828	14.977736	19.843273	19.70055	30.263775	32.090012	25.61455	29.360937
"MSTRG.9100"	178.425003	169.365814	157.174179	170.228973	141.702133	138.679153	156.119522	155.884705	205.792313	205.019409	188.304611	195.618179
"MSTRG.9101"	12.662238	14.50148	19.446032	20.747498	18.421799	22.428133	19.682125	24.324081	16.748808	17.170225	12.199684	17.069477
"MSTRG.9102"	4.61192	4.258476	5.30261	3.615533	3.827856	3.202583	5.38612	4.864416	4.63975	4.35576	4.493774	3.040696
"MSTRG.9103"	0	0	1.586475	0	0	0	0	0.959112	0	0	0	0
"MSTRG.9104"	21.785303	22.011068	25.756813	25.384317	24.070807	24.400585	23.215809	23.471186	21.252605	23.914055	22.269115	21.241161
"MSTRG.9105"	23.886189	21.613367	21.599693	20.474316	27.696815	25.908165	37.405743	36.636806	29.312727	30.604458	30.852732	21.313074
"MSTRG.9106"	6.703979	4.16955	2.219075	2.602762	8.493537	4.971285	8.015037	4.67996	7.049508	6.637349	7.165777	5.070792
"MSTRG.9107"	7.742915	8.420407	5.699912	4.210384	6.09752	5.082	8.355615	6.622536	9.207771	9.142064	13.11749	12.912423
"MSTRG.9108"	10.777509	10.070687	15.069949	14.913961	11.094816	12.148178	12.28168	12.370252	12.580801	12.615196	13.173591	11.312697
"MSTRG.9109"	9.793438	9.394291	12.919201	10.867228	10.64899	11.14796	9.901638	9.773372	11.827633	11.415845	8.045695	9.60667
"MSTRG.911"	10.831908	10.565825	14.671295	14.530794	9.759221	7.87455	10.8005	9.558505	9.966864	7.193057	9.698383	9.688131
"MSTRG.9110"	0	0	0	0	0	0	0	0	0	0	0	0.648337
"MSTRG.9111"	1.503906	2.086849	0.763494	0	0	0.622188	2.026749	1.195952	0.570103	1.273915	0.815886	0.61141
"MSTRG.9112"	34.490108	33.89072	35.073681	35.414886	38.034973	39.187157	39.746452	40.877266	35.696663	35.917034	33.364021	33.364799
"MSTRG.9113"	10.294989	12.8717	10.634448	13.624934	11.165937	9.543935	14.64147	13.386917	14.477735	12.859668	11.510277	13.826152
"MSTRG.9114"	6.695816	6.920761	5.443854	5.65412	6.61978	6.16023	6.404078	7.474321	7.735929	6.731667	7.698793	7.934823
"MSTRG.9115"	11.639869	11.298853	9.602697	7.418758	10.296484	9.778985	10.63603	12.62462	10.492925	11.77064	11.201275	12.495392
"MSTRG.9116"	12.579158	9.484069	12.069547	11.207732	11.691525	9.775246	12.167077	12.387	6.246123	7.957939	7.434206	7.160341
"MSTRG.9117"	0.267082	0	0	0	0	0	0	0	0	0	0	0
"MSTRG.9118"	0.996719	2.051524	1.246107	2.427198	1.397972	1.175972	1.702419	2.378212	1.969673	1.341304	3.096194	2.738462
"MSTRG.9119"	13.53085	14.068788	14.284997	15.287583	14.537272	15.888625	11.567588	9.993319	11.083263	8.334712	12.82953	9.118566
"MSTRG.912"	0	0	0	0	0	0	0	0	0	0	0	0
"MSTRG.9120"	10.932121	10.445893	7.368121	7.944743	10.705848	8.549712	9.508769	10.929602	7.295535	9.629013	9.138102	9.610315
"MSTRG.9121"	0	0	0	0	0	0	0	0	0	0	0	0
"MSTRG.9122"	2.186697	0	2.707994	2.159021	0	0	0	0	4.049682	0	0	1.855137
"MSTRG.9123"	0	0	0	0	0	0	0	0	0	0	0	0
"MSTRG.9124"	0	0	0	0	0	0	0	0.566846	0	0	0	0
"MSTRG.9125"	4.919907	2.809059	2.069936	3.354578	3.24869	3.905039	5.481493	3.174784	2.527326	3.755905	2.715836	3.814329
"MSTRG.9126"	5.775704	5.589571	5.614393	5.662642	6.414835	5.642145	6.98914	5.46152	7.385375	5.637828	5.534738	8.830179
"MSTRG.9127"	3.383407	3.617082	0.802959	0	3.327452	1.989224	2.545032	2.21368	4.111065	2.371388	1.306298	2.597781
"MSTRG.9128"	10.089808	11.644379	10.075447	8.932599	10.675813	11.678881	11.023531	11.368791	9.594788	8.563909	9.280819	9.681748
"MSTRG.9129"	0	0	0	0	0	0	0	0	0	0	0	0
"MSTRG.913"	0.861457	0.910127	0.845493	0.896496	1.480092	1.250819	1.388746	1.345409	1.930633	1.425427	1.111477	0.593505
"MSTRG.9130"	1.430507	2.004125	1.28208	0.697927	1.416146	2.641194	1.582256	2.081565	1.645996	1.963145	2.092237	1.645267
"MSTRG.9131"	239.376968	233.392593	257.304169	262.391296	235.157867	240.571671	296.497711	314.48288	290.270203	293.2034	310.025452	312.454071
"MSTRG.9132"	0	0	0	0	0	0	0	0.062301	0	0	0	0
"MSTRG.9133"	0	0	0	0	0	0	0	0	0	0	0	0
"MSTRG.9134"	0	0	0	0	0	0	0	0	0	0	0	0
"MSTRG.9135"	0	0	0	0	0	0	0	0	0	0	0	0
"MSTRG.9136"	0	0	0	0	0	0	0	0	0	0	0	0
"MSTRG.9137"	17.327822	18.914198	22.768816	20.396317	26.926197	21.710577	26.254505	27.435738	15.052989	16.286686	16.970873	14.965996
"MSTRG.9138"	0	0.25232	0.555476	0	0	0	0.292622	0	0	0	0.877375	0
"MSTRG.9139"	6.982212	8.244674	12.519901	9.297286	8.418303	6.556325	7.002549	7.257117	5.481076	8.049241	8.072379	7.616182
"MSTRG.914"	39.690418	39.537117	49.513241	52.982227	38.924973	42.037876	39.708454	39.689301	38.079388	36.818405	36.049789	37.617977
"MSTRG.9140"	1.232047	1.131841	1.022376	2.231019	0.881941	0.862485	3.103957	2.04662	1.431255	2.101919	0.632863	2.171099
"MSTRG.9141"	0	0	0	0	0	0	0	0	0	0	0	0
"MSTRG.9142"	0	0.200335	0	0.509764	0.259387	0	0.411895	0.343525	0	0	0	2.290162
"MSTRG.9143"	23.317652	23.026314	28.321159	30.83218	25.667734	25.034285	29.920628	29.515614	22.979958	22.246964	24.081079	23.478828
"MSTRG.9144"	58.425392	58.276279	48.579479	51.81031	31.120834	31.958677	43.35693	38.956478	47.313805	45.494087	47.685417	46.616074
"MSTRG.9145"	24.171896	25.424562	22.928812	20.811462	19.974585	19.125629	23.787575	23.295767	23.989248	22.905487	22.34708	21.609047
"MSTRG.9146"	2.36323	3.12661	3.114729	4.160252	1.929857	2.941267	1.813534	2.32715	2.190967	2.80497	1.902916	2.184464
"MSTRG.9147"	0	7.868408	6.230538	0	0	4.610517	0	0	4.848429	4.540722	4.660313	17.491758
"MSTRG.9148"	5.263645	4.947217	2.450326	4.463134	5.028286	4.788396	3.700473	4.444813	4.881607	5.596149	5.633822	2.747128
"MSTRG.9149"	0	0	0	0	0	0	0	0	0	0	0	0
"MSTRG.915"	40.272675	38.945221	44.036125	45.657612	47.204166	47.247017	41.236504	42.323105	42.028954	40.873985	41.718971	38.489056
"MSTRG.9150"	0.527288	0.195593	0	0	4.476105	5.165078	1.872919	5.073932	0	5.335553	10.122518	3.700576
"MSTRG.9151"	0	0	0	0	0	0	0	0	0	0	0	0
"MSTRG.9152"	0	0	0	0	0	0	0	0	0	0	0	0
"MSTRG.9153"	0	0	0	0	0	0	0	0	0	0	0	0
"MSTRG.9154"	3.95255	2.973744	4.778926	5.134142	3.900657	4.142533	4.675746	4.484266	3.691207	4.824388	3.415197	3.385293
"MSTRG.9155"	0	0	0	0	0	0	0	0	0	0	0.860464	0
"MSTRG.9156"	0	0	0	0	0	0	0.028576	0	0	0	0	0
"MSTRG.9157"	10.355285	11.458367	9.519181	8.01459	11.634184	10.521341	12.643256	11.493211	11.175305	10.249993	8.387925	11.395568
"MSTRG.9158"	0	0	0	0	0	0	0	0	0	0	0	0
"MSTRG.9159"	26.52553	23.422823	27.320049	26.326618	25.654259	25.154585	24.075632	25.269955	26.445755	27.68569	22.539364	24.993078
"MSTRG.916"	53.366001	52.06728	66.955307	65.636063	55.115604	54.111427	54.496471	61.848892	50.293121	47.548004	40.577721	43.959831
"MSTRG.9160"	2.869296	2.495434	2.828824	2.869932	2.888062	3.000053	3.335568	3.681297	3.481354	3.660796	4.412761	5.068517
"MSTRG.9161"	0	0	0	0	0	0	0	0	0	0	0	0
"MSTRG.9162"	0	0	0	0	0	0	0	0	0	0	0	0
"MSTRG.9163"	0	0	0	0	0	0	0	0	0	0	0	0
"MSTRG.9164"	7.425198	6.553747	6.421322	6.198297	7.892087	6.675262	8.588375	7.730246	6.126124	6.54353	7.633183	7.297223
"MSTRG.9165"	2.141789	2.092265	3.297695	2.973008	2.324278	1.911435	1.128153	3.332165	1.198826	2.278069	2.64088	1.699793
"MSTRG.9166"	38.495003	40.879829	42.574928	36.219879	51.005032	55.96632	50.401844	54.085758	41.109581	36.899143	27.920231	27.142292
"MSTRG.9167"	27.274122	26.349905	29.317938	31.855581	24.719734	25.671192	24.907494	24.321312	26.783817	27.346514	24.538666	24.321402
"MSTRG.9168"	3.755676	6.312985	4.386342	1.840838	3.519878	4.202213	3.620408	4.981514	4.35393	4.276974	2.649575	8.344949
"MSTRG.9169"	1.642551	1.791817	0.809186	1.193574	0.951932	1.64108	2.073207	1.892382	2.116869	2.387186	1.511669	2.317459
"MSTRG.917"	0	0	0	0	0	0	0.064062	0	0.069438	0.13288	0.326516	0.129481
"MSTRG.9170"	58.470016	51.964535	36.52977	44.70752	43.755146	46.65583	59.452534	64.183296	43.343262	46.397064	47.947788	52.693314
"MSTRG.9171"	98.589302	105.46151	143.30162	112.888855	110.959335	106.550003	115.506973	131.018082	100.794655	82.350983	68.036446	85.006638
"MSTRG.9172"	9.121412	8.923776	10.97542	11.530157	11.298038	8.796449	10.67201	10.591697	11.847791	11.281426	13.204486	10.65681
"MSTRG.9173"	55.786102	46.355453	32.962265	46.780476	38.586174	43.30172	38.982582	49.197922	83.544739	85.498726	75.130287	69.543007
"MSTRG.9174"	14.220858	11.507979	7.716868	3.82252	6.825141	3.845168	4.70168	15.037013	7.986085	5.468362	10.531179	10.44223
"MSTRG.9175"	456.74823	436.865906	314.304993	315.5849	264.520752	278.858704	310.417694	322.966492	279.946442	309.156891	319.872406	341.15271
"MSTRG.9176"	20.414499	21.953501	14.928397	16.241037	19.156883	18.804035	17.056171	17.489365	20.550552	23.918737	25.152735	25.913765
"MSTRG.9177"	0	0	0	0	0	0	0	0	0	0	0	0
"MSTRG.9178"	0	0	0	0	0	0	0	0	0	0	0	0
"MSTRG.9179"	0	0	0	0	0.964968	0	0	0	0	0	0	0
"MSTRG.918"	1.969071	1.595322	1.876921	1.751158	2.325803	2.156729	2.35305	1.929979	4.511844	2.718194	4.234553	4.328555
"MSTRG.9180"	112.670761	113.867386	142.561142	146.338409	126.5495	124.903366	120.458496	108.772812	84.870712	85.509392	92.006363	83.158348
"MSTRG.9181"	0	0	0	0	0	0	0	0	0	0	0	0
"MSTRG.9182"	0	0	0	0	0	0.586489	0	0	0	0	0	0
"MSTRG.9183"	0	0	0	0	0	0	0	0	0	0	0	0
"MSTRG.9184"	0	0	0	0	0	0	0	0	0	0	0	0
"MSTRG.9185"	69.05545	65.756943	56.451752	56.23745	54.396114	55.604343	60.39222	60.560104	45.104015	40.633759	38.223194	39.818188
"MSTRG.9186"	2.490407	0	8.55041	0	2.557022	2.699194	2.227437	7.724829	3.67504	4.912477	2.155395	0
"MSTRG.9187"	0.068785	0.569849	0	0.20228	0	0	0	0.160879	0.177306	0	0.240602	0
"MSTRG.9188"	0	0	0	0	0	0	0	0	0	0	0	0
"MSTRG.9189"	0.742388	0.177208	1.340846	0.911714	2.566995	2.280763	1.121957	1.437284	1.322625	1.092353	1.194554	1.25235
"MSTRG.919"	58.293229957402	59.3754772542729	72.6973949476729	69.1585139516171	66.3211229087562	65.3795775598212	66.8252255548251	66.7733634407047	60.7321243010781	62.0410965056534	57.6144949810676	60.5595709673942
"MSTRG.9190"	10.002974	10.797514	9.480697	8.193693	11.668958	13.667608	11.851162	13.835507	10.7153	9.12716	12.169581	14.127456
"MSTRG.9191"	7.724434	7.288434	6.320243	6.143802	12.147077	6.952731	6.529407	6.444664	4.885392	4.001628	4.458761	4.591952
"MSTRG.9192"	0.732044	0.670082	0.914276	0.754916	0.434985	0.3599	0.732924	1.244075	0.653049	0.126832	0.499827	0
"MSTRG.9193"	36.647324	37.680035	49.386074	52.790394	46.805775	47.669247	50.492191	48.501167	38.596363	34.409855	28.453356	30.217999
"MSTRG.9194"	0.464626	0.333207	2.882874	1.42415	0	0.39543	1.151707	0.752634	0	0	3.1112	1.539081
"MSTRG.9195"	0	0	0	0	0	0	0	0	0	0	0	0
"MSTRG.9196"	11.68535	11.077833	12.510199	10.005682	12.088587	12.435783	12.81182	12.689442	13.65208	13.250695	17.302965	17.248199
